provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
172,,TIVERTON & DISTRICT HOSPITAL,KENNEDY WAY,TIVERTON,SW,EX16 6NT,DEVON,50.909477,-3.4929547,,,,,,,,,
173,,HOLT HEALTH CENTRE,WATERY LANE,NEWENT,SW,GL18 1BA,GLOUCESTERSHIRE,51.931609,-2.4068794,,,,,,,,,
174,,DAAT EXETER AIRPORT,AIR SUPPORT BASE,EXETER,SW,EX5 2BD,DEVON,50.731257,-3.416799,,,,,,,,,
175,,LABOUR WARD,TORBAY HOSPITAL,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,,,,,,,,
176,,ASC & ADHD SERVICE (NMP),FORD HOUSE 2ND FLOOR,EXETER,SW,EX2 7HU,DEVON,50.715354,-3.4686313,,,,,,,,,
177,,DERMATOLOGY WAREHAM HOSP,11 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
178,,DERMATOLOGY CLINIC,YEATMAN HOSPITAL,SHERBORNE,SW,DT9 3JU,DORSET,50.949664,-2.5198404,,,,,,,,,
179,,SWANAGE METHODIST CHURCH,105 HIGH STREET,SWANAGE,SW,BH19 2LZ,DORSET,50.60818,-1.9601231,,,,,,,,,
180,,ASOC,DAKOTA WAY,EXETER,SW,EX5 2FL,DEVON,50.712292,-3.3514967,,,,,,,,,
181,,PRESCRIBER 143,SOUTHCOTE ROAD,BOURNEMOUTH,SW,BH1 3SJ,DORSET,50.727423,-1.8558601,,,,,,,,,
182,,CHILD HEALTH DEPARTMENT SOMERSET,MALLARD COURT,BRIDGWATER,SW,TA6 4RN,SOMERSET,51.147891,-2.9945229,,,,,,,,,
183,,OPMH E.DEVON RURAL (NMP),HAYDON'S COURT,HONITON,SW,EX14 2DE,DEVON,50.794926,-3.1865766,,,,,,,,,
184,,THE THORNBERRY CENTRE,1 BREST WAY,PLYMOUTH,SW,PL6 5XW,DEVON,50.415751,-4.1189623,,,,,,,,,
185,,WEYMTH & PORTLAND CM NIP,TEAM LEAD OFFICE,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
186,,WEYMTH & PORTLAND DN NPF,TEAM LEAD OFFICE,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
187,,WEYMTH & PORTLAND DN NIP,TEAM LEAD OFFICE,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
188,,BICS NIP,WALLISDOWN HEIGHTS,BOURNEMOUTH,SW,BH11 8SH,DORSET,50.749849,-1.9196625,,,,,,,,,
189,,PICS NIP,ALDERNEY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
190,,PICS NPF,ALDERNEY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
191,,SWANAGE MIU NIP,SWANAGE HOSPITAL,SWANAGE,SW,BH19 2ES,DORSET,50.60551,-1.9612135,,,,,,,,,
192,,PURBECK DN NPF,WAREHAM HEALTH CENTRE,WAREHAM,SW,BH20 4PG,DORSET,50.687004,-2.1167043,,,,,,,,,
193,,PURBECK DN NIP,WAREHAM HEALTH CENTRE,WAREHAM,SW,BH20 4PG,DORSET,50.687004,-2.1167043,,,,,,,,,
194,,B&P PALLIATIVE CARE NIP,PALLIATIVE CARE TEAM,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
195,,CICRT NIP,CHRISTCHURCH LOCAL OFFICE,CHRISTCHURCH,SW,BH23 2GZ,DORSET,50.743974,-1.7927257,,,,,,,,,
196,,DERMATOLOGY NIP,CHRISTCHURCH HOSPITAL,CHRISTCHURCH,SW,BH23 2JX,DORSET,50.74468,-1.7902564,,,,,,,,,
197,,EIS EAST NIP,SEASTONE HOUSE,BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
198,,BMTH EAST HV NPF,SEASTONE HOUSE,BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
199,,BMTH CENTRAL HV NPF,SEASTONE HOUSE,BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
200,,DORCHESTER DN NIP,ATRIUM HEALTH CENTRE,DORCHESTER,SW,DT1 1QR,DORSET,50.710824,-2.4382625,,,,,,,,,
201,,DORCHESTER CM NIP,ATRIUM HEALTH CENTRE,DORCHESTER,SW,DT1 1QR,DORSET,50.710824,-2.4382625,,,,,,,,,
202,,CASH NIP,20 TRINITY STREET,DORCHESTER,SW,DT1 1TU,DORSET,50.712696,-2.4378409,,,,,,,,,
203,,WEYMTH & PORTLAND HV NPF,CHILDREN&FAMILIES H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
204,,WEYMTH &PORTLAND HV NIP,CHILDREN&FAMILIES H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
205,,NORTH DORSET HV NIP,CHILDREN&FAMILIES H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
206,,NORTH DORSET HV NPF,CHILDREN&FAMILIES H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
207,,CHRISTCHURCH HV NPF,CHILDREN&FAMILIES H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
208,,DIABETES SERVICE NIP,FORSTON CLINIC,DORCHESTER,SW,DT2 9TB,DORSET,50.7543,-2.4533976,,,,,,,,,
209,,WEYMTH & PORTLAND MIU NIP,WEYMOUTH COMMUNITY HOSPITAL,WEYMOUTH,SW,DT4 7TB,DORSET,50.621054,-2.4510543,,,,,,,,,
210,,BRIDPORT DN NIP,COMMUNITY REHAB TEAM OFFICE,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
211,,BRIDPORT DN NPF,COMMUNITY REHAB TEAM OFFICE,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
212,,BOURNEMOUTH DN NPF,BOURNEMOUTH LOCALITY,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
213,,POOLE DN NPF,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
214,,POOLE CM NPF,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
215,,CM BOURNEMOUTH CENTRAL,BOURNEMOUTH LOCALITY,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
216,,POOLE CM NIP,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
217,,PURBECK HV NPF,CHILDREN & FAMILY H SERVS,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
218,,PURBECK CM NIP,WAREHAM HEALTH CENTRE,WAREHAM,SW,BH20 4PG,DORSET,50.687004,-2.1167043,,,,,,,,,
219,,PARKINSON'S DISEASE SERVICE NIP,CHRISTCHURCH LOCAL OFFICE,CHRISTCHURCH,SW,BH23 2GZ,DORSET,50.743974,-1.7927257,,,,,,,,,
220,,MINEHEAD DENTAL CENTRE,ALCOMBE CHILDRENS CENTRE,MINEHEAD,SW,TA24 5EB,SOMERSET,51.200719,-3.4643645,,,,,,,,,
221,,AEC-CGH,CHELTENHAM GENERAL HOSPITAL,CHELTENHAM,SW,GL53 7AN,GLOUCESTERSHIRE,51.89319,-2.0718118,,,,,,,,,
222,,AEC-GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,,,,,,,,
223,,MHAT SW & TORBAY NMP,8 FORE STREET,IVYBRIDGE,SW,PL21 9AB,DEVON,50.38891,-3.9219045,,,,,,,,,
224,,OPMH EXETER (NMP),KNIGHTSHAYES,EXETER,SW,EX1 3RB,DEVON,50.730977,-3.48414,,,,,,,,,
225,,CAMHS SOUTH DEVON 2,LESCAZE OFFICES,TOTNES,SW,TQ9 6JD,DEVON,50.446151,-3.7103268,,,,,,,,,
226,,CAMHS SOUTH & WEST DEVON,LESCAZE OFFICES,TOTNES,SW,TQ9 6JD,DEVON,50.446151,-3.7103268,,,,,,,,,
227,,DCH COMMUNITY OUTPATIENTS BLANDFORD,BLANDFORD COMMUNITY HOSPITAL,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
228,,DCH COMMUNITY OUTPATIENTS BRIDPORT,BRIDPORT COMMUNITY HOSPITAL,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
229,,DCH COMMUNITY OUTPATIENTS SWANAGE,SWANAGE COMMUNITY HOSPITAL,SWANAGE,SW,BH19 2ES,DORSET,50.60551,-1.9612135,,,,,,,,,
230,,DCH COMMUNITY OUTPATIENTS WEYMOUTH,WEYMOUTH COMMUNITY HOSPITAL,WEYMOUTH,SW,DT4 7TB,DORSET,50.621054,-2.4510543,,,,,,,,,
231,,DCH COMMUNITY OUTPATIENTS LYME REGIS,LYME REGIS MEDICAL CENTRE,LYME REGIS,SW,DT7 3LS,DORSET,50.729862,-2.9467626,,,,,,,,,
232,,DCH COMMUNITY OUTPATIENTS PORTLAND,PORTLAND HOSPITAL,PORTLAND,SW,DT5 1AX,DORSET,50.56587,-2.4448227,,,,,,,,,
233,,DCH COMMUNITY OUTPATIENTS YEATMAN,YEATMAN HOSPITAL,SHERBORNE,SW,DT9 3JU,DORSET,50.949664,-2.5198404,,,,,,,,,
234,,ADOLESCENT INPATIENT UNIT,PEBBLE LODGE,BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
235,,BOURNEMOUTH NORTH CMHT,TURBARY PARK CENTRE,BOURNEMOUTH,SW,BH11 8SR,DORSET,50.753023,-1.9070975,,,,,,,,,
236,,ONCOLOGY NIP,BLANDFORD HOSPITAL,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
237,,NORTH DORSET CM NIP,BLANDFORD HOSPITAL,BLANDFORD FORUM,SW,DT11 7DD,DORSET,50.863313,-2.1681696,,,,,,,,,
238,,WEYMTH & PORTLAND CMHT NIP,MENTAL HEALTH CENTRE,WEYMOUTH,SW,DT4 0QE,DORSET,50.614914,-2.479801,,,,,,,,,
239,,GREENFIELDS DAY HOSPITAL,HOSPITAL LANE,BRIDPORT,SW,DT6 5DR,DORSET,50.741605,-2.769928,,,,,,,,,
240,,EMERGENCY MEDICAL UNIT (EMU) DCH,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
241,,EMERGENCY DEPARTMENT DCH,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
242,,ANAESTHETICS D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
243,,CARIDIOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
244,,DERMATOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
245,,NEUROLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
246,,OBS & GYNAE D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
247,,RHEUMATOLOGY D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
248,,WELDMAR HOSPICE D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
249,,MAXILLOFACIAL D.C.H.,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
250,,THE BEECHES AOC,WHITE HOUSE PARK,STROUD,SW,GL5 4LD,GLOUCESTERSHIRE,51.744105,-2.2436693,,,,,,,,,
251,,CAMHS EXETER EAST MID&SAC,EVERGREEN HOUSE,EXETER,SW,EX2 4NU,DEVON,50.718517,-3.5144728,,,,,,,,,
252,,OPMH E.DEVON COASTAL (NMP),ST JOHNS COURT,EXMOUTH,SW,EX8 4DD,DEVON,50.631362,-3.3919754,,,,,,,,,
253,,HAYTOR UNIT,TORBAY HOSPITAL,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,,,,,,,,
254,,BEECH UNIT,TORBAY HOSPITAL,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,,,,,,,,
255,,DAIRS,DORSET COUNTY HOSPITAL NHS TRUST,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
256,,LEYHILL PRISON HMP,LEYHILL,WOTTON-UNDER-EDGE,SW,GL12 8BT,GLOUCESTERSHIRE,51.628035,-2.436777,,,,,,,,,
257,,MITCHELDEAN SURGERY,BROOK STREET,MITCHELDEAN,SW,GL17 0AU,GLOUCESTERSHIRE,51.865935,-2.4883694,,,,,,,,,
258,,POOLE HOSPITAL OUTPATIENTS,LONGFLEET ROAD,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,,,,,,,,
259,,EXETER & E DEVON STEP NMP,WONFORD HOUSE HOSPITAL,EXETER,SW,EX2 5AF,DEVON,50.715395,-3.5062979,,,,,,,,,
260,,ADDITIONAL SUPPORT UNIT,1-2 HOSPITAL LANE,EXETER,SW,EX1 3PQ,DEVON,50.731826,-3.4823956,,,,,,,,,
261,,CHILDRENS SERVICES,NORTH DEVON DISTRICT HOSPITAL,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
262,,SURGICAL SPECIALTIES,NORTH DEVON DISTRICT HOSPITAL,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
263,,ACUTE MEDICINE,NORTH DEVON DISTRICT HOSPITAL,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,,,,,,,,
264,,GEORGE MOORE COMMUNITY CLINIC,MOORE ROAD,CHELTENHAM,SW,GL54 2AZ,GLOUCESTERSHIRE,51.886326,-1.7567903,,,,,,,,,
265,,POOLE DIALYSIS UNIT,THE FULCRUM CENTRE,POOLE,SW,BH12 4NU,DORSET,50.751617,-1.9443527,,,,,,,,,
266,,DORSET MSK,11 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
267,,TETBURY HOSPITAL,MALMESBURY ROAD,TETBURY,SW,GL8 8XB,GLOUCESTERSHIRE,51.63522,-2.1546715,,,,,,,,,
268,,COUNTY HALL EXETER,COUNTY HALL,EXETER,SW,EX2 4QD,DEVON,50.714557,-3.5174897,,,,,,,,,
269,,CMHT TIVERTON (NMP),SILVERLEA,TIVERTON,SW,EX16 6NP,DEVON,50.909477,-3.4929547,,,,,,,,,
270,,OPMH SH&W - TOTNES (NMP2),TOTNES CMHT,TOTNES,SW,TQ9 5GH,DEVON,50.432782,-3.6841331,,,,,,,,,
271,,BUDLEIGH COMMUNITY SITE (SEACHANGE),EAST BUDLEIGH ROAD,BUDLEIGH SALTERTON,SW,EX9 6HF,DEVON,50.631592,-3.3205193,,,,,,,,,
272,,DORSET COUNTY HOSPITAL,DORSET COUNTY HOSPITAL,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
273,,EGGBUCKLAND COMMUNITY,WESTCOTT CLOSE,PLYMOUTH,SW,PL6 5YB,DEVON,50.397912,-4.123584,,,,,,,,,
274,,SYMPHONY HUB,YEOVIL DISTRICT HOSPITAL,YEOVIL,SW,BA21 4AT,SOMERSET,50.945297,-2.6339071,,,,,,,,,
275,,OPMH S HAMS & WEST (NMP),8 FORE STREET,IVYBRIDGE,SW,PL21 9AB,DEVON,50.38891,-3.9219045,,,,,,,,,
276,,CAMHS DEVON OUTREACH SVC,OAKLANDS COURT,TIVERTON,SW,EX16 6TG,DEVON,50.910753,-3.4660544,,,,,,,,,
277,,WYKE REGIS HEALTH CENTRE,PORTLAND ROAD,WEYMOUTH,SW,DT4 9BE,DORSET,50.594618,-2.4750311,,,,,,,,,
278,,PUDDLETOWN SURGERY,ATHELHAMPTON ROAD,DORCHESTER,SW,DT2 8FY,DORSET,50.746344,-2.3419438,,,,,,,,,
279,,GILLINGHAM MEDICAL CENTRE,PEACEMARSH SURGERY,GILLINGHAM,SW,SP8 4FA,DORSET,51.04774,-2.2827186,,,,,,,,,
280,,BARNFIELD HILL SURGERY,12 BARNFIELD HILL,EXETER,SW,EX1 1SR,DEVON,50.723396,-3.5203963,,,,,,,,,
281,,EXWICK HEALTH CENTRE,NEW VALLEY ROAD,EXETER,SW,EX4 2AD,DEVON,50.728942,-3.5478803,,,,,,,,,
282,,MOUNT PLEASANT HEALTH CENTRE,MOUNT PLEASANT ROAD,EXETER,SW,EX4 7BW,DEVON,50.732834,-3.5159265,,,,,,,,,
283,,ONCOLOGY E DORSET NIP,ALDERNEY COMMUNITY HOSPITAL,POOLE,SW,BH12 4NB,DORSET,50.748674,-1.9400897,,,,,,,,,
284,,CAMHS WEYMOUTH & PORTLAND,CHALBURY UNIT,WEYMOUTH,SW,DT4 7TB,DORSET,50.621054,-2.4510543,,,,,,,,,
285,,MHAT/MAR/PAR NWTN ABB NMP,ESTUARY HOUSE,NEWTON ABBOT,SW,TQ12 4PH,DEVON,50.532788,-3.5917401,,,,,,,,,
286,,OPMH E.DEVON RURAL(NMP 2),HAYDONS COURT,HONITON,SW,EX14 2DE,DEVON,50.794926,-3.1865766,,,,,,,,,
287,,WIMBORNE COMMUNITY CARDIOLOGY,WIMBORNE HOSPITAL,WIMBORNE,SW,BH21 1ER,DORSET,50.802195,-1.9959181,,,,,,,,,
288,,PURBECK INTEGRATED COMMUNITY REHAB TEAM,THE BUNGALOW,WAREHAM,SW,BH20 4QQ,DORSET,50.687004,-2.1167043,,,,,,,,,
289,,LAUREL HOUSE,123 SWINDON ROAD,CHELTENHAM,SW,GL51 9EZ,GLOUCESTERSHIRE,51.907065,-2.0828959,,,,,,,,,
290,,BUDLEIGH SALTERTON MEDICAL CENTRE,1 THE LAWN,BUDLEIGH SALTERTON,SW,EX9 6LS,DEVON,50.630026,-3.3277289,,,,,,,,,
291,,CHERITON BISHOP & TEIGN VALLEY PRACTICE,THE SURGERY,EXETER,SW,EX6 6JA,DEVON,50.724896,-3.7421645,,,,,,,,,
292,,SIDMOUTH CHILDREN'S CENTRE,CHAMBERS CLOSE,SIDMOUTH,SW,EX10 9YL,DEVON,50.699078,-3.2452135,,,,,,,,,
293,,DEVON AND TORBAY SEXUAL HEALTH REFERRAL CENTRE,THE OAK CENTRE,EXETER,SW,EX2 5AZ,DEVON,50.710276,-3.4868003,,,,,,,,,
294,,POOLE ENT CLINIC,11 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
295,,EAST DORSET HEALTH VISITORS,FERNDOWN MEDICAL CENTRE,FERNDOWN,SW,BH22 9HB,DORSET,50.801788,-1.8944994,,,,,,,,,
296,,POOLE HEALTH VISITORS,"1ST FLOOR, SEASTONE HOUSE",BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
297,,BOURNEMOUTH MAGISTRATES COURT,STAFFORD ROAD,BOURNEMOUTH,SW,BH1 1JH,DORSET,50.723113,-1.8688782,,,,,,,,,
298,,WEYMOUTH MAGISTRATES COURT,WESTWEY ROAD,WEYMOUTH,SW,DT4 8BS,DORSET,50.608402,-2.460105,,,,,,,,,
299,,FORCE CANCER SUPPORT CENTRE,CORNER HOUSE,EXETER,SW,EX2 5DW,DEVON,50.716712,-3.5066801,,,,,,,,,
300,,GSTT @ ROYAL DEVON AND EXETER,ROYAL DEVON & EXETER HOSPITAL,EXETER,SW,EX2 5DW,DEVON,50.716712,-3.5066801,,,,,,,,,
301,,EHR PROJECT OFFICE,23 CASTLE STREET,BARNSTAPLE,SW,EX31 1DR,DEVON,51.079791,-4.0623765,,,,,,,,,
302,,COMMUNITY SERVICES (TAUNTON ROAD),14-16 TAUNTON ROAD,BRIDGWATER,SW,TA6 3LS,SOMERSET,51.124596,-3.0014101,,,,,,,,,
303,,WEST DORSET HEALTH VISITORS,BRIDPORT MEDICAL CENTRE,BRIDPORT,SW,DT6 5BN,DORSET,50.734226,-2.767979,,,,,,,,,
304,,MID DORSET HEALTH VISITORS,FREDERICK TREVES HOUSE,DORCHESTER,SW,DT1 2FD,DORSET,50.713475,-2.457465,,,,,,,,,
305,,CLARE HOUSE SURGERY,NEWPORT STREET,TIVERTON,SW,EX16 6NJ,DEVON,50.904985,-3.4876339,,,,,,,,,
306,,ENT CLINIC BOURNEMOUTH,11 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
307,,ENDOSCOPY UNIT,SWANAGE COMMUNITY HOSPITAL,SWANAGE,SW,BH19 2ES,DORSET,50.60551,-1.9612135,,,,,,,,,
308,,BMTH EAST CM,WEST HOWE CLINIC,BOURNEMOUTH,SW,BH11 8DN,DORSET,50.758654,-1.9095532,,,,,,,,,
309,,BMTH NORTH CM,WEST HOWE CLINIC,BOURNEMOUTH,SW,BH11 8DN,DORSET,50.758654,-1.9095532,,,,,,,,,
310,,CHRISTCHURCH CM,CHRISTCHURCH LOCAL OFFICE,CHRISTCHURCH,SW,BH23 2GZ,DORSET,50.743974,-1.7927257,,,,,,,,,
311,,CORONERS SERVICE,GLOUCESTER CORONERS COURT,GLOUCESTER,SW,GL4 3DG,GLOUCESTERSHIRE,51.864791,-2.2110507,,,,,,,,,
312,,BOUTPORT STREET OFFICES,12 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1RW,DEVON,51.08264,-4.0594049,,,,,,,,,
313,,HEP C - YEOVIL,YEOVIL DISTRICT HOSPITAL,YEOVIL,SW,BA21 4AT,SOMERSET,50.945297,-2.6339071,,,,,,,,,
314,,BRIDGWATER DENTAL ACCESS CENTRE,SOUTHWOOD HOUSE,BRIDGWATER,SW,TA6 4LS,SOMERSET,51.131041,-2.9847713,,,,,,,,,
315,,THE BROWNING CENTRE,7 SHELLEY ROAD,BOURNEMOUTH,SW,BH1 4JQ,DORSET,50.729266,-1.8414734,,,,,,,,,
316,,CANFORD HEALTH CLINIC,CULLIFORD CRESCENT,POOLE,SW,BH17 9DW,DORSET,50.751527,-1.9666079,,,,,,,,,
317,,PRISON DENTAL SERVICES,WILLIAMS AVENUE,DORCHESTER,SW,DT1 2JY,DORSET,50.713461,-2.4471253,,,,,,,,,
318,,TAUNTON DENTAL ACCESS CENTRE,PARK GATE HOUSE SITE,TAUNTON,SW,TA1 3ES,SOMERSET,51.015713,-3.0929814,,,,,,,,,
319,,BOUTPORT MEDICAL CENTRE,110 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1TD,DEVON,51.082557,-4.0600152,,,,,,,,,
320,,BRANNAM MEDICAL CENTRE,BRANNAMS SQUARE,BARNSTAPLE,SW,EX32 8GP,DEVON,51.077579,-4.0562248,,,,,,,,,
321,,QUEEN'S MEDICAL CENTRE,6-7 QUEEN STREET,BARNSTAPLE,SW,EX32 8HY,DEVON,51.08017,-4.0571821,,,,,,,,,
322,,CYPRESS,35 TOTNES ROAD,PAIGNTON,SW,TQ4 5LA,DEVON,50.433243,-3.5701074,,,,,,,,,
323,,CYPRESS (NMP),36 TOTNES ROAD,PAIGNTON,SW,TQ4 5LA,DEVON,50.433243,-3.5701074,,,,,,,,,
324,,BRISEHAM UNIT,BRIXHAM HOSPITAL,BRIXHAM,SW,TQ5 9PT,DEVON,50.389243,-3.5133245,,,,,,,,,
325,,IT SERVICES (TORBAY CARE TRUST),TOWN HALL,TORQUAY,SW,TQ1 3DR,DEVON,50.468789,-3.5321246,,,,,,,,,
326,,FOXHOLE CLINIC,37 SMALLCOMBE ROAD,PAIGNTON,SW,TQ3 3SP,DEVON,50.442969,-3.5864004,,,,,,,,,
327,,BRIXHAM CLINIC,GREENSWOOD ROAD,BRIXHAM,SW,TQ5 9HN,DEVON,50.38944,-3.5154972,,,,,,,,,
328,,NHS CONTINUING CARE RETROSPECTIVE REVIEW,OLDWAY MANSION,PAIGNTON,SW,TQ3 2TY,DEVON,50.443132,-3.5677588,,,,,,,,,
329,,UNION HOUSE,UNION STREET,TORQUAY,SW,TQ1 3YA,DEVON,50.467527,-3.5303083,,,,,,,,,
330,,RIVIERA INTERNATIONAL CENTRE,CHESTNUT AVENUE,TORQUAY,SW,TQ2 5LZ,DEVON,50.464663,-3.5388249,,,,,,,,,
331,,BAYTREE HOUSE,CROFT ROAD,TORQUAY,SW,TQ2 5UD,DEVON,50.465896,-3.53468,,,,,,,,,
332,,OCCOMBE HOUSE,PRESTON DOWN ROAD,PAIGNTON,SW,TQ3 1RN,DEVON,50.4566,-3.5866592,,,,,,,,,
333,,KINGSKERSWELL & IPPLEPEN MED PRACTICE,THE HEALTH CENTRE,NEWTON ABBOT,SW,TQ12 5DJ,DEVON,50.500169,-3.5831414,,,,,,,,,
334,,BRIXHAM CARERS,THE KINGS ROOM,BRIXHAM,SW,TQ5 9TF,DEVON,50.395859,-3.5121845,,,,,,,,,
335,,CAVANNA HOUSE,UNIT 1,TORQUAY,SW,TQ2 7TD,DEVON,50.487753,-3.5527417,,,,,,,,,
336,,SAFER COMMUNITIES TORBAY,PAIGNTON POLICE STATION,PAIGNTON,SW,TQ3 2LZ,DEVON,50.441434,-3.5716319,,,,,,,,,
337,,ALBANY CLINIC,ALBANY STREET,NEWTON ABBOT,SW,TQ12 2AN,DEVON,50.531327,-3.6070851,,,,,,,,,
338,,LECKHAMPTON SURGERY,LLOYD DAVIES HOUSE,CHELTENHAM,SW,GL53 0LA,GLOUCESTERSHIRE,51.883902,-2.0862238,,,,,,,,,
339,,BMTH NORTH HV NPF,1ST FLOOR SEASTONE HOUSE,BOURNEMOUTH,SW,BH4 8EP,DORSET,50.716798,-1.9032736,,,,,,,,,
340,,IVYBRIDGE HEALTH CENTRE,STATION ROAD,IVYBRIDGE,SW,PL21 0AJ,DEVON,50.391844,-3.9207007,,,,,,,,,
341,,BAY HOUSE,UNIT 3,TORQUAY,SW,TQ2 7HT,DEVON,50.489149,-3.5566361,,,,,,,,,
342,,CHADWELL OPMH,TORQUAY ROAD,PAIGNTON,SW,TQ3 2DW,DEVON,50.449084,-3.5545178,,,,,,,,,
343,,COOKSON COURT,COOKSONS ORCHARD,YEOVIL,SW,BA20 2FT,SOMERSET,50.941314,-2.6468192,,,,,,,,,
344,,MILLSTREAM HOUSE,CASTLE STREET,TAUNTON,SW,TA1 4AS,SOMERSET,51.014886,-3.1073033,,,,,,,,,
345,,BEACON MEDICAL CENTRE,SEDEMUDA ROAD,SIDMOUTH,SW,EX10 9YA,DEVON,50.699501,-3.247731,,,,,,,,,
