provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number,General Practice,General Surgery,Allergy/ Immunology,Otolaryngology,Anesthesiology,Cardiovascular Disease (Cardiology),Dermatology,Family Practice,Interventional Pain Management,Gastroenterology,Internal Medicine,Osteopathic Manipulative Medicine,Neurology,Neurosurgery,Speech Language Pathologist,Obstetrics & Gynecology,Hospice and Palliative Care,Ophthalmology,Oral Surgery (Dentist only),Orthopedic Surgery,Clinical Cardiac Electrophysiology,Pathology,Sports Medicine,Plastic and Reconstructive Surgery,Physical Medicine and Rehabilitation,Psychiatry,Geriatric Psychiatry,Colorectal Surgery (Proctology),Pulmonary Disease,Diagnostic Radiology,Intensive Cardiac Rehabilitation,Anesthesiology Assistant,Thoracic Surgery,Urology,Chiropractic,Nuclear Medicine,Pediatric Medicine,Geriatric Medicine,Nephrology,Hand Surgery,Optometry,Certified Nurse Midwife,Certified Registered Nurse Anesthetist (CRNA),Infectious Disease,Mammography Center,Endocrinology,Independent Diagnostic Testing Facility (IDTF),Podiatry,Ambulatory Surgical Center,Nurse Practitioner,Medical Supply Company with Orthotist,Medical Supply Company with Prosthetist,Medical Supply Company with Orthotist-Prosthetist,Other Medical Supply Company,Individual Certified Orthotist,Individual Certified Prosthetist,Individual Certified Prosthetist-Orthotist,Medical Supply Company with Pharmacist,Ambulance Service Provider,Public Health or Welfare Agency,Voluntary Health or Charitable Agency[1],"Psychologist, Clinical",Portable X-Ray Supplier,Audiologist,Physical Therapist in Private Practice,Rheumatology,Occupational Therapist in Private Practice,Clinical Laboratory,Clinic or Group Practice,Registered Dietitian or Nutrition Professional,Pain Management,Mass Immunizer Roster Biller[2],Radiation Therapy Center,Slide Preparation Facility,Peripheral Vascular Disease,Vascular Surgery,Cardiac Surgery,Addiction Medicine,Licensed Clinical Social Worker,Critical Care (Intensivists),Hematology,Hematology-Oncology,Preventive Medicine,Maxillofacial Surgery,Neuropsychiatry,All Other Suppliers,Unknown Supplier/Provider Specialty[4],Certified Clinical Nurse Specialist,Medical Oncology,Surgical Oncology,Radiation Oncology,Emergency Medicine,Interventional Radiology,Advance Diagnostic Imaging,Optician,Physician Assistant,Gynecological Oncology,Undefined Physician type[6],Hospital-General,Hospital-Acute Care,Hospital-Children�s (PPS excluded),Hospital-Long-Term (PPS excluded),Hospital-Psychiatric (PPS excluded),Hospital-Rehabilitation (PPS excluded),Hospital-Short-Term (General and Specialty),Hospital Units,Hospitals,Hospital-Swing Bed Approved,Hospital-Psychiatric Unit,Hospital-Rehabilitation Unit,"Hospital-Specialty Hospital (cardiac, orthopedic, surgical)",Critical Access Hospital,Skilled Nursing Facility,Intermediate Care Nursing Facility,Other Nursing Facility,Home Health Agency,Home Health Agency (Subunit),Pharmacy,Medical Supply Company with Respiratory Therapist,Department Store,Grocery Store,Indian Health Service facility[13],Oxygen supplier,Pedorthic personnel,Medical supply company with pedorthic personnel,Rehabilitation Agency,Organ Procurement Organization,Community Mental Health Center,Comprehensive Outpatient Rehabilitation Facility,End-Stage Renal Disease Facility,Federally Qualified Health Center,Hospice,Histocompatibility Laboratory,Outpatient Physical Therapy/Occupational Therapy/Speech Pathology Services,Religious Non-Medical Health Care Institution,Rural Health Clinic,Ocularist,Sleep Medicine,Interventional Cardiology,Dentist,Hospitalist,Advanced Heart Failure and Transplant Cardiology,Medical Toxicology,Hematopoietic Cell Transplantation and Cellular Therapy,Medicare Diabetes Preventive Program,Medical Genetics and Genomics,Undersea and Hyperbaric Medicine,Opioid Treatment Program,Home Infusion Therapy Services,Micrographic Dermatologic Surgery,Adult Congenital Heart Disease
231521,1629011168,MCLAREN HOSPICE,1515 CAL DRIVE,STERLING HEIGHTS,MI,483131150,49.0,42.5803122,-83.0302033,8002064806.0,00-08,16-01,True,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1790706935,CAPITAL HOSPICE,4401 CONNECTICUT AVE NW,WASHINGTON,DC,200172104,,38.9456829,-77.0641063,2022448300.0,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1750383071,L & A CARE CORPORATION,5000 OVERLAND AVE,CULVER CITY,CA,902304969,,34.006658,-118.395599,3102027693,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161568,1215980891,PROMEDICA HOSPICE DAVENPORT,4340 EAST 53RD STREET,ROCK ISLAND,IA,612015395,163.0,51.266927,7.1352802,5633593540.0,00-08,16-01,True,,,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051757,1497758593,"HOSPICE TOUCH, INC.",3070 BRISTOL STREET SUITE 100,COSTA MESA,CA,926267334,59.0,33.68446367073171,-117.885739,8883271936.0,00-08,16-01,True,,,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361595,1306890439,HEARTLAND HOME HEALTH CARE & HOSPICE,905-907 WEST STATE STREET,PERRYSBURG,OH,435515662,143.0,41.5571178,-83.6279321,4193559209.0,00-08,16-01,True,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1194732123,"ARKANSAS VALLEY HOSPICE, INC",531 LEWIS AVE,LA JUNTA,CO,810501738,,37.983243238095234,-103.5358326190476,7193848827,00-08,,,,061515,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1518962083,HOSPICE OF SAN JOAQUIN,3888 PACIFIC AVE,STOCKTON,CA,952041953,,37.9834607,-121.30894129697516,2099573888,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1073548905,SAINT LUKE'S HEALTH SYSTEM HOME CARE AND HOSPICE,3100 BROADWAY ST,KANSAS CITY,MO,641112804,,39.0472331,-94.5912879,8167561160,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081506,1770535858,PROMEDICA HOSPICE (NEWARK),"256 CHAPMAN ROAD, SUITE 102",NEWARK,DE,197136107,3.0,39.6663965,-75.6840092,3027377080.0,00-08,16-01,True,,,3.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341587,1386698199,HEARTLAND HOME HEALTH AND HOSPICE,"4505 FALLS OF NEUSE ROAD, SUITE 650",RALEIGH,NC,276092523,183.0,35.84223815,-78.61343008405285,9198779959.0,00-08,16-01,True,,,4.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451707,1275543316,KINDRED HOSPICE,2400 CROCKETT DRIVE SUITE 300,BROWNWOOD,TX,768015912,49.0,31.681637864824893,-98.9951188066484,3256435718.0,00-08,16-01,True,,,6.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521571,1407853112,SEASONS HOSPICE AND PALLIATIVE CARE OF WISCONSIN,6737 W WASHINGTON ST  SUITE 2150,WEST ALLIS,WI,532145649,79.0,43.0206947,-87.9961266,4142038310.0,00-08,16-01,True,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1629018841,"CHANDLER HALL HEALTH SERVICES, INC",99 BARCLAY ST,NEWTOWN,PA,189401593,,40.22028845,-74.94132913511322,2158604000,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261581,1427093988,"CROSSROADS HOSPICE OF KANSAS CITY, L  C","14310 EAST 42ND STREET SOUTH, UNIT 600",WARRENSBURG,MO,640939601,95.0,38.7624373,-93.7409596,8163339200.0,00-08,16-01,True,,,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271526,1538111265,SHERIDAN MEMORIAL HOSPICE,330 W LAUREL AVE,PLENTYWOOD,MT,592541624,91.0,48.778767,-104.56200326651133,4067653733.0,00-08,16-01,True,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161527,1508948357,MERCYONE CLINTON HOME CARE AND HOSPICE,638 SOUTH BLUFF BOULEVARD,SAVANNA,IA,610748409,45.0,41.031724,-91.99835,5632443766.0,00-08,16-01,True,,,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1326045709,PASSAGE ENTERPRISES INCORPORATED,222 W FOOTHILL BLVD,GLENDORA,CA,917413356,,34.13596431945064,-117.86714173414884,6263359759,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231576,1689628109,HEARTLAND HOME HEALTH CARE AND HOSPICE,564 PROGRESS STREET,WEST BRANCH,MI,486619382,129.0,41.6720735,-91.3459735,9893450651.0,00-08,16-01,True,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1013943893,GUNDERSEN LUTHERAN MEDICAL CENTER INC,1910 SOUTH AVE,LA CROSSE,WI,546015467,,43.7856555,-91.2352549,6087827300,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1982694295,"GUARDIAN HOSPICE, INC.",825 LITTLE FARMS AVE,METAIRIE,LA,700035913,,29.9764895,-90.2139417,5047372244,00-08,,,,191575,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231550,1760435796,HEARTLAND HOME HEALTH CARE AND HOSPICE,1320 WALDO AVE,MOUNT PLEASANT,MI,488585429,111.0,33.1570582,-94.9694007,9898920355.0,00-08,16-01,True,,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1306831490,ARTEMIS HEALTHCARE SERVICES LLC,6041 S SYRACUSE WAY,GREENWOOD VILLAGE,CO,801114716,,39.6049,-104.899601,7204821988,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
061523,1184615585,ESTES PARK HEALTH HOSPICE,555 PROSPECT AVE,ESTES PARK,CO,805176312,69.0,40.37150675,-105.51516102626248,9705862273.0,00-08,16-01,True,,,8.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1437139664,"VISITING NURSE ASSOCIATION AND HOSPICE OF WESTERN NEW ENGLAND, INC",30 CAPITAL DR STE A,WEST SPRINGFIELD,MA,10891359,,42.13809525,-72.62351832623938,4137946411,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
061501,1477556934,TRU COMMUNITY CARE - LAFAYETTE,2594 TRAILRIDGE DR E,LONGMONT,CO,805013129,13.0,40.1672117,-105.101928,3034497740.0,00-08,16-01,True,,,8.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1457459059,BARAGA COUNTY MEMORIAL HOSPITAL,510 MEMORIAL ST,L'ANSE,MI,499461138,,46.76365746539204,-88.44725452897674,9065244663,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171546,1295773273,AVALON HOSPICE (TOPEKA),5375 SW 7TH STREET SUITE 500,TOPEKA,KS,666062553,177.0,39.0557808,-95.7453631,7852466520.0,00-08,16-01,True,,17-1546,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491552,1770576118,CENTRA BEDFORD HOSPICE,1621 WHITFIELD DR STE C,BEDFORD,VA,245232636,,37.35045324489796,-79.5171007755102,4342001816,00-08,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391589,1619970266,"COMPASSIONATE CARE HOSPICE, INC.","3350 PAXTON STREET, SUITE 5",HARRISBURG,PA,171111464,43.0,40.25429505625797,-76.83187037616392,7179444466.0,00-08,16-01,True,,,3.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
